id,dur,proto,sbytes,dbytes,label
50438,0.000011,udp,114,0,1
50439,0.000008,udp,114,0,1
50440,0.000006,udp,114,0,1
50441,0.000008,udp,114,0,1
50442,1.029127,tcp,826,682,1
50443,0.000006,udp,168,0,1
50444,0.000011,udp,114,0,1
50445,0.000008,udp,114,0,1
50446,0.000006,udp,114,0,1
50447,0.000011,udp,114,0,1
50448,0.743176,tcp,1194,3716,1
50449,2.086272,tcp,2722,1842,1
50450,1.029127,tcp,826,682,1
50451,0.874258,tcp,2612,1974,1
50453,0.499054,tcp,526,268,1
50454,1.241729,tcp,364,828,1
50455,0.000011,udp,114,0,1
50457,1.029127,tcp,826,682,1
50458,0.000012,udp,104,0,1
50459,0.525055,tcp,482,268,1
50461,6.193005,tcp,4478,742293,1
50462,0.000011,udp,114,0,1
50463,1.241729,tcp,364,828,1
50465,1.029127,tcp,826,682,1
50466,0.000011,udp,168,0,1
50467,0.791952,tcp,7022,1738,1
50469,0.000011,udp,114,0,1
50470,1.423437,tcp,450,20716,1
50472,0.870539,tcp,564,354,1
50473,0.440303,tcp,534,268,1
50474,0.000002,udp,114,0,1
50475,0.000008,udp,114,0,1
50476,0.214103,tcp,2296,268,1
50477,0.000002,udp,114,0,1
50478,0.300689,tcp,41460,440,1
50479,0.924663,tcp,632,682,1
50480,0.000006,udp,114,0,1
50481,0.000002,udp,114,0,1
50482,0.000008,udp,114,0,1
50483,0.486167,tcp,902,354,1
50484,0.000006,udp,114,0,1
50485,0.379175,tcp,3864,1964,1
50486,0.000009,udp,114,0,1
50487,0.157427,tcp,4468,268,1
50488,0.000007,udp,114,0,1
50489,0.68723,tcp,518,268,1
50490,0.000009,udp,114,0,1
50491,0.000007,udp,114,0,1
50492,0.000008,udp,114,0,1
50493,0.41038,tcp,928,4422,1
50494,0.000002,udp,168,0,1
50495,0.000009,udp,114,0,1
50496,0.000004,udp,114,0,1
50497,1.825204,tcp,522,354,1
50498,59.823212,udp,100480,121106,1
50499,1.135684,tcp,564,354,1
50500,0.225139,tcp,936,1044,1
50501,1.383086,tcp,1210,1648,1
50502,1.102935,tcp,534,354,1
50503,59.823212,udp,100480,121106,1
50504,1.126288,tcp,994,730,1
50505,0.707009,tcp,904,556,1
50506,0.000011,udp,114,0,1
50507,0.391716,tcp,364,9662,1
50508,1.383086,tcp,1210,1648,1
50509,0.359161,tcp,966,6966,1
50510,1.079622,tcp,760,1222,1
50511,0.000011,udp,114,0,1
50512,0.35624,tcp,588,268,1
50513,0.391716,tcp,364,9662,1
50514,4.66593,tcp,3370,121464,1
50515,0.000011,udp,114,0,1
50516,0.443803,tcp,588,268,1
50517,2.072385,tcp,646,354,1
50518,0.000008,udp,168,0,1
50519,0.757856,tcp,588,182,1
50520,1.132308,tcp,774,642,1
50521,2.397913,tcp,2422,268,1
50522,0.000008,udp,1376,0,1
50523,0.000011,udp,114,0,1
50524,0.000012,udp,168,0,1
50525,0.201216,tcp,1144,268,1
50527,0.000007,udp,114,0,1
50528,0.059244,udp,2304,2304,1
50529,0.647289,tcp,534,268,1
50530,0.000011,udp,114,0,1
50531,0.824121,tcp,950,13970,1
50533,0.000007,udp,114,0,1
50535,3.544159,tcp,6786,9612,1
50536,0.000007,udp,114,0,1
50538,0.000011,udp,114,0,1
50539,0.321811,tcp,534,268,1
50541,0.000007,udp,114,0,1
50543,0.660511,tcp,564,354,1
50544,0.000004,udp,168,0,1
50546,0.307071,tcp,534,268,1
50548,0.000012,udp,114,0,1
50549,0.000003,udp,244,0,1
50551,0.643632,tcp,564,354,1
50552,0.613407,tcp,812,894,1
50554,0.000015,udp,168,0,1
50556,0.000011,udp,114,0,1
50557,0.000012,udp,114,0,1
50558,0.430715,tcp,812,9594,1
50560,0.000011,udp,114,0,1
50561,0.267188,tcp,534,268,1
50564,0.000011,udp,114,0,1
50565,1.007259,tcp,17354,768,1
50566,0.000012,udp,114,0,1
50568,1.102921,tcp,846,1444,1
50569,0.00001,udp,114,0,1
50573,1.033592,tcp,578,682,1
50574,0.000012,udp,114,0,1
50575,0.000004,udp,114,0,1
50578,0.00001,udp,114,0,1
50579,0.000004,udp,114,0,1
50580,0.000007,udp,114,0,1
50581,0.000004,udp,1064,0,1
50583,0.000004,udp,114,0,1
50584,0.000004,udp,104,0,1
50585,0.000005,udp,1138,0,1
50587,0.722716,tcp,848,1826,1
50588,0.000007,udp,114,0,1
50589,2.894592,tcp,756,768,1
50591,0.660311,tcp,364,268,1
50593,0.000006,udp,104,0,1
50594,0.00001,udp,114,0,1
50595,2.230532,tcp,865,1598,1
50596,0.000007,udp,114,0,1
50597,0.000006,udp,168,0,1
50598,3.144711,tcp,756,682,1
50599,0.00001,udp,114,0,1
50600,0.000004,udp,114,0,1
50602,0.84124,tcp,17352,682,1
50603,0.00001,udp,114,0,1
50604,0.000011,udp,114,0,1
50605,0.000004,udp,114,0,1
50606,1.014821,tcp,548,268,1
50607,0.00001,udp,114,0,1
50608,0.000004,udp,114,0,1
50609,0.000011,udp,114,0,1
50610,0.000008,udp,114,0,1
50611,0.000011,udp,114,0,1
50612,0.00001,udp,114,0,1
50613,0.351625,tcp,552,268,1
50614,0.000003,udp,104,0,1
50615,4.165293,tcp,1168,958,1
50616,0.000011,udp,114,0,1
50617,0.000011,udp,114,0,1
50618,0.000008,udp,114,0,1
50619,1.746739,tcp,4706,1246,1
50620,4.165293,tcp,1168,958,1
50621,2.927241,tcp,1786,173286,1
50623,0.000004,udp,114,0,1
50624,0.000011,udp,114,0,1
50626,3.748664,tcp,3142,40454,1
50627,0.690203,tcp,852,3774,1
50628,0.000008,udp,114,0,1
50629,0.825155,tcp,526,354,1
50631,0.000011,udp,114,0,1
50632,0.000004,udp,114,0,1
50634,0.161893,udp,112,284,1
50635,0.000011,udp,114,0,1
50636,0.825155,tcp,526,354,1
50637,0.000004,udp,114,0,1
50639,2.197658,tcp,918,642,1
50640,0.000004,udp,114,0,1
50641,0.50858,tcp,2050,268,1
50643,0.825155,tcp,526,354,1
50644,0.000011,udp,114,0,1
50645,0.000004,udp,114,0,1
50646,0.000011,udp,114,0,1
50647,0.236645,tcp,934,1536,1
50648,0.825155,tcp,526,354,1
50649,0.000011,udp,114,0,1
50650,0.366499,tcp,542,268,1
50652,0.287879,tcp,1460,468,1
50653,0.519796,tcp,672,354,1
50654,0.000012,udp,168,0,1
50655,0.825155,tcp,526,354,1
50656,0.000004,udp,114,0,1
50657,0.000011,udp,114,0,1
50659,1.031931,tcp,564,354,1
50660,0.000004,udp,114,0,1
50661,0.825155,tcp,526,354,1
50662,0.877432,tcp,42778,564,1
50664,0.000011,udp,114,0,1
50665,0.000011,udp,114,0,1
50666,0.000011,udp,114,0,1
50667,0.000011,udp,114,0,1
50669,0.000011,udp,114,0,1
50671,0.000011,udp,114,0,1
50672,0.452888,tcp,798,4064,1
50674,0.000011,udp,114,0,1
50675,0.000011,udp,114,0,1
50677,0.000011,udp,114,0,1
50679,2.303548,tcp,472,650,1
50680,7.071333,tcp,5090,915210,1
50682,0.000011,udp,114,0,1
50683,0.000011,udp,114,0,1
50685,0.000011,udp,114,0,1
50686,0.000011,udp,114,0,1
50687,0.617588,tcp,740,354,1
50688,0.000011,udp,114,0,1
50692,0.000011,udp,114,0,1
50694,0.000011,udp,114,0,1
50695,0.266776,tcp,914,1360,1
50696,0.000011,udp,114,0,1
50698,0.000011,udp,114,0,1
50701,0.000005,udp,104,0,1
50702,0.000011,udp,114,0,1
50703,0.000004,udp,114,0,1
50705,0.000004,udp,114,0,1
50706,0.000005,udp,114,0,1
50708,0.614436,tcp,9726,268,1
50709,0.000011,udp,114,0,1
50711,0.000004,udp,114,0,1
50712,0.000007,udp,166,0,1
50714,0.000005,udp,114,0,1
50715,0.000002,udp,114,0,1
50716,1.006671,tcp,45758,440,1
50720,0.000005,udp,114,0,1
50724,0.000002,udp,114,0,1
50725,1.23667,tcp,50387,526,1
50729,0.000004,udp,114,0,1
50730,0.000002,udp,114,0,1
50732,2.580672,tcp,916,1594,1
50736,0.000004,udp,114,0,1
50738,0.183276,tcp,794,268,1
50739,0.000003,udp,114,0,1
50740,0.000008,udp,114,0,1
50742,0.82324,tcp,904,556,1
50743,2.025748,tcp,45289,1908,1
50744,0.000004,udp,114,0,1
50745,0.000004,udp,114,0,1
50746,0.189863,tcp,15038,268,1
50747,0.82324,tcp,904,556,1
50748,0.000004,udp,114,0,1
50749,0.610578,tcp,842,354,1
50750,0.000004,udp,114,0,1
50751,0.000004,udp,114,0,1
50752,0.973009,tcp,576,682,1
50753,0.000004,udp,114,0,1
50754,0.188449,tcp,1016,268,1
50755,0.000004,udp,114,0,1
50756,0.000004,udp,114,0,1
50757,0.000004,udp,114,0,1
50758,0.439063,tcp,5722,268,1
50759,0.000007,udp,114,0,1
50760,0.000004,udp,114,0,1
50761,0.000007,udp,114,0,1
50762,1.035326,tcp,2775,1650,1
50764,0.000007,udp,114,0,1
50766,0.000012,udp,232,0,1
50767,0.838067,tcp,1268,354,1
50768,0.000007,udp,114,0,1
50769,1.416491,tcp,9140,678,1
50771,0.000007,udp,1338,0,1
50772,1.745502,tcp,564,354,1
50773,0.000003,unas,200,0,1
50774,0.755688,tcp,842,268,1
50775,0.000004,udp,114,0,1
50776,0.000007,udp,114,0,1
50777,0.862805,tcp,5742,354,1
50778,0.000003,unas,200,0,1
50779,1.57711,tcp,264123,2872,1
50780,1.176373,tcp,876,354,1
50781,0.000003,unas,200,0,1
50782,2.154039,tcp,936,3894,1
50783,0.000004,udp,114,0,1
50784,0.190967,tcp,2106,268,1
50785,0.256482,tcp,1530,16684,1
50786,0.000003,unas,200,0,1
50787,0.985481,tcp,862,354,1
50788,0.355912,tcp,3126,443,1
50789,0.000003,unas,200,0,1
50790,0.000008,udp,114,0,1
50792,0.000007,udp,114,0,1
50793,0.848492,tcp,18157,1822,1
50794,0.000004,udp,114,0,1
50795,0.000003,unas,200,0,1
50796,0.744533,tcp,608,646,1
50798,0.000008,udp,590,0,1
50799,0.000007,udp,114,0,1
50800,0.176103,tcp,976,268,1
50801,0.000003,unas,200,0,1
50802,0.000007,udp,114,0,1
50803,0.000004,udp,114,0,1
50805,0.000003,unas,200,0,1
50806,0.398465,tcp,5132,564,1
50807,0.000007,udp,114,0,1
50808,0.180919,tcp,534,268,1
50809,0.000003,unas,200,0,1
50810,0.807481,tcp,608,646,1
50811,0.000004,udp,114,0,1
50812,0.000003,unas,200,0,1
50813,0.521552,tcp,628,268,1
50814,0.00001,udp,168,0,1
50816,0.926271,tcp,1592,682,1
50817,0.000003,unas,200,0,1
50818,0.000001,udp,114,0,1
50819,0.000004,udp,114,0,1
50820,0.000011,udp,78,0,1
50821,0.000003,unas,200,0,1
50822,3.150814,tcp,2894,268,1
50824,1.303612,tcp,608,646,1
50825,0.000003,unas,200,0,1
50826,0.000004,udp,114,0,1
50827,1.303612,tcp,608,646,1
50828,0.000003,unas,200,0,1
50829,0.772044,tcp,1242,2634,1
50831,0.000004,udp,78,0,1
50832,1.303612,tcp,608,646,1
50833,0.634753,tcp,534,268,1
50834,0.000011,unas,200,0,1
50836,0.743501,tcp,608,646,1
50837,40.653107,tcp,1100,536,1
50838,0.634753,tcp,534,268,1
50839,0.841211,tcp,17352,768,1
50840,1.118774,tcp,608,646,1
50842,0.515031,tcp,3170,268,1
50843,0.000004,udp,104,0,1
50844,0.498684,tcp,534,268,1
50845,0.514921,tcp,534,268,1
50846,0.571043,tcp,588,268,1
50848,0.000005,udp,656,0,1
50849,0.000007,unas,200,0,1
50850,0.451412,tcp,880,268,1
50851,2.250986,tcp,98466,2238,1
50852,0.556015,tcp,534,268,1
50853,0.515219,tcp,2550,268,1
50854,1.609506,tcp,588,354,1
50856,0.624044,tcp,564,354,1
50857,0.465318,tcp,682,268,1
50858,0.000004,unas,200,0,1
50859,1.082145,tcp,588,354,1
50860,1.389502,tcp,564,354,1
50862,0.000001,unas,200,0,1
50863,0.00001,udp,114,0,1
50864,0.000016,udp,3022,0,1
50865,0.000004,unas,200,0,1
50866,0.000011,udp,114,0,1
50867,0.00001,udp,114,0,1
50868,0.000001,unas,200,0,1
50870,0.39386,tcp,692,268,1
50871,0.000001,unas,200,0,1
50872,0.685956,tcp,4698,268,1
50873,0.000004,unas,200,0,1
50874,0.000002,udp,114,0,1
50875,0.000001,unas,200,0,1
50876,0.000004,udp,114,0,1
50877,0.000004,udp,114,0,1
50878,0.000007,udp,104,0,1
50879,0.000004,udp,114,0,1
50880,0.000004,unas,200,0,1
50881,0.000008,udp,168,0,1
50882,0.000002,udp,114,0,1
50883,0.000004,udp,114,0,1
50884,0.000004,udp,114,0,1
50885,0.684679,tcp,994,354,1
50886,0.000004,unas,200,0,1
50887,0.726855,tcp,1412,1650,1
50888,0.000011,udp,114,0,1
50889,0.561193,tcp,2878,268,1
50890,0.000002,udp,114,0,1
50891,0.000004,udp,114,0,1
50892,0.857924,tcp,25256,726,1
50893,0.000011,udp,114,0,1
50894,0.000004,unas,200,0,1
50895,0.551669,tcp,4678,268,1
50896,6.111973,tcp,4540,741304,1
50897,0.971093,tcp,1418,102062,1
50898,0.000004,udp,114,0,1
50899,0.000004,udp,114,0,1
50900,0.482467,tcp,4678,268,1
50901,0.000004,udp,114,0,1
50902,0.000007,unas,200,0,1
50903,0.000012,udp,114,0,1
50904,0.000005,udp,114,0,1
50905,0.000001,unas,200,0,1
50906,0.000004,udp,114,0,1
50907,0.723945,tcp,1222,268,1
50908,1.914703,tcp,954,3588,1
50909,0.000001,unas,200,0,1
50910,0.000005,udp,114,0,1
50911,0.000011,udp,114,0,1
50912,0.000001,unas,200,0,1
50913,0.000007,udp,114,0,1
50914,0.875653,tcp,934,268,1
50915,0.000027,udp,114,0,1
50916,0.000007,udp,114,0,1
50917,0.000005,udp,114,0,1
50918,0.000001,unas,200,0,1
50919,0.000011,udp,114,0,1
50920,0.430407,tcp,1138,268,1
50921,0.000007,udp,114,0,1
50923,0.000007,udp,114,0,1
50924,0.000005,udp,114,0,1
50925,0.000001,unas,200,0,1
50926,0.000011,udp,114,0,1
50927,1.693779,tcp,48034,1902,1
50928,0.901473,tcp,17286,354,1
50930,0.000001,unas,200,0,1
50931,0.000007,unas,200,0,1
50932,0.000005,udp,114,0,1
50933,0.000011,udp,114,0,1
50934,0.000004,udp,114,0,1
50935,0.212592,tcp,898,21034,1
50937,0.000007,unas,200,0,1
50938,2.178739,tcp,1280,63982,1
50939,0.000005,udp,114,0,1
50940,0.000007,unas,200,0,1
50941,0.000011,udp,114,0,1
50942,0.327752,tcp,855,182,1
50943,0.000011,udp,114,0,1
50945,0.000007,unas,200,0,1
50946,0.000011,udp,114,0,1
50947,0.000004,unas,200,0,1
50948,0.293381,tcp,994,41948,1
50949,0.000002,udp,114,0,1
50950,0.000011,udp,114,0,1
50951,0.000007,unas,200,0,1
50953,0.000001,udp,114,0,1
50954,0.000007,unas,200,0,1
50955,0.000004,unas,200,0,1
50956,0.454605,tcp,1162,268,1
50957,0.840732,tcp,858,1902,1
50958,0.000001,unas,200,0,1
50959,0.000004,udp,114,0,1
50961,0.000001,unas,200,0,1
50962,0.000004,udp,114,0,1
50963,0.000004,unas,200,0,1
50964,59.999527,tcp,6722072,33650,1
50965,0.404398,tcp,826,268,1
50966,0.000001,unas,200,0,1
50967,0.000004,udp,114,0,1
50969,0.000004,unas,200,0,1
50970,0.000001,unas,200,0,1
50971,0.000004,udp,114,0,1
50972,1.171904,tcp,564,354,1
50973,0.00001,udp,168,0,1
50975,0.887169,tcp,830,7506,1
50976,0.000004,unas,200,0,1
50977,0.000004,unas,200,0,1
50978,0.998172,tcp,564,354,1
50979,0.000004,udp,114,0,1
50980,31.215439,tcp,3308,536,1
50981,0.000004,unas,200,0,1
50983,1.053418,tcp,564,354,1
50984,0.000001,udp,114,0,1
50985,0.000004,unas,200,0,1
50986,7.67648,tcp,2412,5308,1
50987,31.215439,tcp,3308,536,1
50988,0.997282,tcp,908,1454,1
50989,0.861977,tcp,890,1220,1
50991,0.571677,tcp,972,268,1
50992,0.559296,tcp,3666,268,1
50993,0.000002,udp,114,0,1
50994,0.000007,udp,114,0,1
50995,1.759149,tcp,564,354,1
50996,0.000001,udp,168,0,1
50997,0.00001,udp,114,0,1
50998,0.713057,tcp,534,268,1
50999,0.887235,tcp,692,354,1
51000,0.00001,udp,114,0,1
51001,0.000002,udp,114,0,1
51002,1.125857,tcp,5018,3410,1
51003,0.00001,udp,114,0,1
51004,0.000007,udp,114,0,1
51005,2.306219,tcp,2322,291961,1
51006,0.713057,tcp,534,268,1
51007,0.000002,udp,114,0,1
51008,0.000004,unas,200,0,1
51009,0.000004,udp,114,0,1
51010,2.085523,tcp,1178,1626,1
51011,0.000007,udp,114,0,1
51012,0.000004,udp,114,0,1
51013,0.000027,udp,114,0,1
51014,0.000013,udp,114,0,1
51015,0.000004,udp,114,0,1
51016,2.085523,tcp,1178,1626,1
51017,0.000009,udp,114,0,1
51018,0.000004,udp,114,0,1
51019,0.000027,udp,114,0,1
51020,0.000013,udp,114,0,1
51021,0.000004,unas,200,0,1
51022,0.939811,tcp,9184,432,1
51023,2.571694,tcp,1874,185504,1
51024,0.000027,udp,114,0,1
51025,0.000004,unas,200,0,1
51026,0.620915,tcp,752,354,1
51027,0.34735,tcp,1108,61753,1
51028,0.000011,sctp,552,0,1
51029,0.000004,unas,200,0,1
51030,0.000007,udp,168,0,1
51031,0.000013,udp,114,0,1
51032,0.692329,tcp,492,268,1
51033,0.000004,unas,200,0,1
51034,1.156964,tcp,564,354,1
51035,1.078418,tcp,2732,1750,1
51036,0.000011,sctp,552,0,1
51037,0.857931,tcp,17286,268,1
51038,0.000012,udp,114,0,1
51039,0.000004,unas,200,0,1
51040,0.000003,udp,114,0,1
51041,0.000004,unas,200,0,1
51042,0.000011,udp,114,0,1
51043,0.910389,tcp,832,306,1
51044,8.128944,tcp,1933190,10990,1
51045,0.598198,tcp,830,11372,1
51046,0.56864,tcp,1506,268,1
51047,0.000003,udp,114,0,1
51048,0.000011,udp,104,0,1
51049,0.000004,unas,200,0,1
51050,0.22056,tcp,1144,1040,1
51051,0.00001,udp,168,0,1
51052,0.000007,udp,114,0,1
51053,0.000004,udp,114,0,1
51054,0.713057,tcp,534,268,1
51055,0.000004,unas,200,0,1
51056,0.00001,udp,104,0,1
51057,0.000007,udp,114,0,1
51058,1.355614,tcp,92604,2082,1
51059,0.726938,tcp,564,268,1
51060,0.000007,udp,114,0,1
51061,0.000004,udp,114,0,1
51062,0.000008,udp,136,0,1
51063,0.000004,unas,200,0,1
51064,1.5632,tcp,2440,2224,1
51065,1.190329,tcp,1314,354,1
51066,2.997649,tcp,434814,3702,1
51067,0.000004,udp,168,0,1
51068,0.000004,unas,200,0,1
51069,0.000004,udp,114,0,1
51070,3.436729,tcp,1000,1526,1
51071,0.575917,tcp,1864,9874,1
51072,0.000004,unas,200,0,1
51073,0.000004,unas,200,0,1
51074,0.179739,tcp,1716,268,1
51075,0.379294,tcp,358,96,1
51076,0.000004,unas,200,0,1
51077,0.000011,udp,114,0,1
51078,3.436729,tcp,1000,1526,1
51079,0.000011,udp,168,0,1
51080,0.000004,unas,200,0,1
51081,0.000004,unas,200,0,1
51082,0.31421,tcp,954,46846,1
51083,0.78395,tcp,914,354,1
51084,0.000004,unas,200,0,1
51085,0.945825,tcp,588,354,1
51086,0.000001,udp,104,0,1
51087,0.000007,udp,114,0,1
51088,0.000004,unas,200,0,1
51089,0.396205,tcp,1082,59915,1
51090,3.017265,tcp,108914,2222,1
51091,1.528383,tcp,67943,612,1
51092,0.31421,tcp,954,46846,1
51093,0.667688,tcp,1004,354,1
51094,0.000004,udp,104,0,1
51095,0.000007,udp,114,0,1
51096,0.000007,udp,114,0,1
51097,0.192762,tcp,534,268,1
51098,0.000007,udp,104,0,1
51099,0.000007,udp,114,0,1
51100,0.000003,unas,200,0,1
51101,0.15618,tcp,1094,268,1
51102,0.21745,tcp,534,268,1
51104,0.000007,udp,114,0,1
51105,0.000007,udp,114,0,1
51106,0.000003,unas,200,0,1
51107,0.869426,tcp,54462,2024,1
51108,1.233796,tcp,588,354,1
51110,0.895408,tcp,824,682,1
51111,0.00001,udp,114,0,1
51112,0.000011,udp,114,0,1
51114,0.000003,unas,200,0,1
51115,0.958545,tcp,1452,134536,1
51116,0.000009,udp,114,0,1
51117,0.000003,unas,200,0,1
51119,0.00001,udp,114,0,1
51120,0.000003,unas,200,0,1
51122,0.000011,sctp,552,0,1
51123,0.000004,udp,114,0,1
51124,0.000003,unas,200,0,1
51125,0.000003,unas,200,0,1
51127,0.00001,udp,114,0,1
51128,0.000003,unas,200,0,1
51129,0.000011,sctp,552,0,1
51131,0.000004,udp,114,0,1
51132,0.000003,unas,200,0,1
51134,0.571507,tcp,608,646,1
51135,0.000003,unas,200,0,1
51136,0.000011,sctp,552,0,1
51137,0.000011,udp,114,0,1
51138,0.000003,unas,200,0,1
51139,0.000003,unas,200,0,1
51141,0.000004,udp,114,0,1
51142,0.526831,tcp,1792,268,1
51143,0.000011,sctp,552,0,1
51144,0.000011,udp,114,0,1
51145,0.000003,unas,200,0,1
51147,0.000004,udp,114,0,1
51148,2.381884,tcp,41316,2028,1
51150,0.000011,udp,114,0,1
51151,0.834974,tcp,1072,268,1
51152,0.000003,unas,200,0,1
51154,0.000011,sctp,552,0,1
51155,0.86697,tcp,854,17720,1
51156,0.000007,udp,114,0,1
51158,0.000011,udp,114,0,1
51159,0.885129,tcp,3506,268,1
51160,0.000011,sctp,552,0,1
51161,0.000003,unas,200,0,1
51163,0.428404,tcp,534,268,1
51164,0.000007,udp,114,0,1
51165,51.665157,tcp,1068,622,1
51166,0.814237,tcp,808,354,1
51167,0.855268,tcp,860,31008,1
51168,0.000004,unas,200,0,1
51169,0.000003,unas,200,0,1
51170,0.000004,udp,114,0,1
51171,0.79689,tcp,534,354,1
51172,0.000007,udp,114,0,1
51173,0.452457,tcp,766,268,1
51174,2.571011,tcp,48149,1814,1
51175,0.855268,tcp,860,31008,1
51176,0.000003,unas,200,0,1
51177,0.000004,unas,200,0,1
51178,0.452457,tcp,766,268,1
51179,1.792401,tcp,7571,1904,1
51180,0.000013,udp,114,0,1
51181,0.00001,udp,114,0,1
51182,0.000009,udp,114,0,1
51183,0.788551,tcp,3910,3382,1
51184,0.000003,udp,114,0,1
51185,0.000004,unas,200,0,1
51186,0.00001,udp,114,0,1
51187,0.000001,udp,114,0,1
51188,0.000009,udp,114,0,1
51189,0.00001,udp,114,0,1
51190,0.000001,udp,114,0,1
51191,0.237195,tcp,6722,420,1
51192,0.000003,udp,114,0,1
51193,0.000004,unas,200,0,1
51194,51.665157,tcp,1068,622,1
51195,0.000001,udp,114,0,1
51196,0.00001,udp,168,0,1
51198,2.666447,tcp,122650,2104,1
51199,0.180735,tcp,536,268,1
51200,0.000004,unas,200,0,1
51201,0.446818,tcp,708,268,1
51203,2.167042,tcp,532,354,1
51204,0.518253,tcp,2566,268,1
51205,0.000011,sctp,552,0,1
51207,2.375838,tcp,1198,1658,1
51208,0.000004,unas,200,0,1
51209,0.000008,udp,114,0,1
51210,0.000002,udp,114,0,1
51212,0.000004,udp,168,0,1
51213,0.000011,sctp,552,0,1
51215,0.629707,tcp,490,354,1
51216,0.000005,udp,114,0,1
51217,0.000002,udp,114,0,1
51218,0.000031,udp,114,0,1
51219,0.00001,udp,114,0,1
51220,0.534514,tcp,498,268,1
51221,0.000011,sctp,552,0,1
51222,0.714905,tcp,8144,268,1
51223,0.000006,udp,114,0,1
51224,0.000005,udp,114,0,1
51225,0.000011,udp,114,0,1
51226,0.000031,udp,114,0,1
51227,0.000006,udp,114,0,1
51228,0.000011,sctp,552,0,1
51229,0.00001,udp,104,0,1
51230,1.185887,tcp,632,682,1
51231,0.000003,unas,200,0,1
51232,0.000011,udp,114,0,1
51233,0.000003,udp,104,0,1
51234,0.000004,udp,114,0,1
51235,0.23185,tcp,784,1640,1
51236,1.085767,tcp,564,354,1
51237,0.000004,udp,114,0,1
51238,0.000005,udp,114,0,1
51239,0.000003,unas,200,0,1
51240,0.000011,udp,114,0,1
51241,3.058679,tcp,1158,1654,1
51242,0.000004,udp,114,0,1
51243,0.646021,tcp,564,354,1
51244,3.058679,tcp,1158,1654,1
51245,0.902186,tcp,2948,10292,1
51246,0.000005,udp,114,0,1
51247,0.000003,unas,200,0,1
51248,0.000011,udp,114,0,1
51249,2.7652,tcp,1614,268,1
51250,0.316871,tcp,10478,268,1
51251,0.15584,tcp,17018,268,1
51252,0.000009,udp,114,0,1
51253,0.779996,tcp,564,354,1
51254,0.000003,unas,200,0,1
51255,0.000004,udp,114,0,1
51256,0.000011,udp,114,0,1
51257,0.825506,tcp,608,646,1
51258,0.000004,udp,114,0,1
51259,0.000004,udp,2004,0,1
51260,0.000003,unas,200,0,1
51261,0.000009,udp,114,0,1
51262,0.624017,tcp,608,646,1
51263,0.000004,udp,114,0,1
51264,0.441838,tcp,814,268,1
51265,3.343049,tcp,3816,26540,1
51266,0.000005,udp,600,0,1
51267,0.000005,udp,114,0,1
51268,0.000003,unas,200,0,1
51269,0.949902,tcp,1228,354,1
51270,0.000012,udp,114,0,1
51271,0.000002,udp,114,0,1
51272,0.000011,udp,114,0,1
51273,0.772812,tcp,6360,812,1
51274,0.000005,udp,840,0,1
51275,0.000002,udp,114,0,1
51276,0.000003,unas,200,0,1
51277,0.83159,tcp,794,4252,1
51278,0.000002,udp,114,0,1
51279,0.000011,udp,114,0,1
51280,0.000012,udp,114,0,1
51281,0.385462,tcp,588,268,1
51282,0.000012,udp,2074,0,1
51283,0.000002,udp,114,0,1
51284,0.000003,unas,200,0,1
51285,0.755216,tcp,588,268,1
51286,0.000006,udp,114,0,1
51287,0.000012,udp,114,0,1
51288,1.008092,tcp,608,646,1
51289,0.000005,udp,1328,0,1
51290,0.000011,udp,114,0,1
51291,0.000003,unas,200,0,1
51292,0.000008,udp,1552,0,1
51293,0.937138,tcp,814,8662,1
51295,1.956587,tcp,7365,1802,1
51296,0.461986,tcp,534,268,1
51297,0.000004,udp,314,0,1
51298,0.768788,tcp,608,646,1
51299,0.000003,unas,200,0,1
51301,0.729052,tcp,1030,354,1
51302,0.000009,udp,104,0,1
51303,0.21745,tcp,534,268,1
51305,0.000004,udp,1600,0,1
51306,0.852307,tcp,1658,268,1
51307,0.00001,unas,200,0,1
51308,1.043635,tcp,588,354,1
51310,0.000009,udp,114,0,1
51311,1.222102,tcp,534,354,1
51312,0.000001,udp,114,0,1
51313,0.000011,udp,680,0,1
51315,0.00001,unas,200,0,1
51316,1.693175,tcp,964,3792,1
51318,0.000002,udp,114,0,1
51319,2.050189,tcp,972,4336,1
51320,0.000005,udp,968,0,1
51321,0.000009,udp,114,0,1
51322,0.000006,udp,114,0,1
51323,0.000031,udp,114,0,1
51324,1.965763,tcp,1094,24401,1
51325,0.000008,udp,114,0,1
51326,0.553022,tcp,4694,268,1
51327,0.286459,tcp,924,268,1
51328,0.000009,udp,114,0,1
51329,0.000008,udp,114,0,1
51330,0.000005,udp,1500,0,1
51331,0.000031,udp,114,0,1
51332,0.446168,tcp,532,268,1
51333,0.000008,udp,114,0,1
51334,0.000002,udp,114,0,1
51335,0.000002,udp,114,0,1
51336,2.864226,tcp,1734,174257,1
51337,0.000008,udp,114,0,1
51338,0.000004,udp,1788,0,1
51339,0.000004,udp,114,0,1
51340,0.000011,udp,168,0,1
51341,0.000004,udp,114,0,1
51342,0.954022,tcp,3072,354,1
51343,0.000002,udp,114,0,1
51344,0.000015,udp,1424,0,1
51345,0.000005,udp,114,0,1
51346,0.847128,tcp,928,354,1
51347,0.000004,udp,114,0,1
51348,0.000004,udp,114,0,1
51349,0.000002,udp,114,0,1
